age,income,employment_length_years,credit_score,dti,utilization,num_delinquencies_12m,loan_amount,term_months,interest_rate,channel,product_type,default_12m,pd_model,applicant_id
23,33353.48,14,740.0,0.487,0.411,0,21737.44,60,5.0,Online,Auto Refi,0,0.10100851570079465,1884
36,79997.39,9,653.0,0.47,0.776,1,13172.87,36,18.48,Partner,Debt Consolidation,0,0.581347596250104,19119
29,93249.92,20,644.0,0.158,0.224,0,24422.73,60,5.0,Online,Personal Loan,1,0.16980449594091843,2709
63,42478.58,15,560.0,0.585,0.328,1,17104.23,60,25.0,Branch,Debt Consolidation,1,0.7764421990967961,18556
53,20000.0,10,549.0,0.287,0.434,1,18519.69,60,22.74,Branch,Personal Loan,0,0.6916650831915512,9576
39,69312.3,18,716.0,0.167,0.464,0,11734.33,36,5.0,Online,Personal Loan,0,0.14174303903720287,3988
61,89350.72,8,738.0,0.239,0.577,0,21854.14,60,5.0,Online,Debt Consolidation,0,0.11122248478682564,5268
26,45240.58,10,652.0,0.36,0.238,0,21038.29,36,6.09,Online,Personal Loan,0,0.2084474496709242,17200
24,72129.06,9,664.0,0.322,0.497,0,9966.35,36,6.72,Online,Auto Refi,1,0.22525136870042575,4855
66,60295.29,1,744.0,0.215,0.068,0,22401.61,36,5.0,Branch,Auto Refi,0,0.05804711290794058,13150
29,67038.79,16,774.0,0.319,0.754,0,15506.82,60,5.0,Branch,Personal Loan,0,0.08273642245540723,14570
50,47989.7,3,755.0,0.179,0.546,0,18095.36,36,7.88,Branch,Auto Refi,0,0.2387549244692761,4246
53,69541.7,3,634.0,0.392,0.738,1,9984.8,60,18.64,Online,Personal Loan,1,0.5657343781449112,12899
39,104792.47,6,740.0,0.386,0.639,1,5415.93,36,6.01,Online,Debt Consolidation,0,0.20653235005131032,883
67,24496.25,12,617.0,0.269,0.487,0,9032.95,60,10.2,Online,Debt Consolidation,0,0.29825878665209815,2358
60,78741.15,23,675.0,0.05,0.191,1,16174.23,36,5.0,Partner,Personal Loan,0,0.14295616224884314,18671
23,60581.41,18,597.0,0.401,0.73,0,17108.45,36,18.14,Online,Personal Loan,1,0.5299972634245818,16006
35,55367.42,1,659.0,0.433,0.733,0,18679.66,36,11.58,Branch,Personal Loan,0,0.4201172846398599,13572
65,111507.64,22,622.0,0.338,0.543,0,14181.38,36,11.62,Online,Personal Loan,0,0.3476842183472178,5587
29,58766.2,21,541.0,0.42,0.528,0,19144.24,36,22.73,Partner,Debt Consolidation,1,0.6524920130949318,18341
69,79924.69,4,738.0,0.234,0.739,0,18715.92,60,5.0,Branch,Debt Consolidation,0,0.09398866202927904,11418
53,107018.57,22,667.0,0.403,0.668,0,11591.02,60,9.43,Online,Auto Refi,1,0.3464513339478625,1044
22,68422.92,21,793.0,0.337,0.353,0,26066.0,36,5.0,Online,Auto Refi,0,0.07857389369193857,19463
59,67174.31,22,739.0,0.312,0.765,0,3290.47,36,5.0,Branch,Debt Consolidation,0,0.10950198514864715,10703
53,25330.61,21,634.0,0.307,0.0,0,27379.75,36,5.0,Online,Auto Refi,0,0.16404112929578765,16173
24,52549.17,0,830.0,0.161,0.717,0,28500.23,36,5.0,Branch,Personal Loan,0,0.03914376195113327,19441
22,57607.9,17,597.0,0.432,0.507,1,10042.77,60,21.09,Online,Personal Loan,0,0.5804382824235655,2665
47,52960.11,20,614.0,0.13,0.274,0,23905.44,36,6.09,Branch,Personal Loan,0,0.200019109109891,4599
68,68610.66,13,685.0,0.139,0.681,0,15306.49,60,5.0,Online,Auto Refi,0,0.13166185993449542,18255
37,48170.06,17,632.0,0.361,0.743,0,9664.8,60,13.29,Online,Auto Refi,0,0.392424187005891,7952
61,54160.03,5,756.0,0.27,0.3,0,18151.74,36,5.0,Online,Personal Loan,0,0.09537073375621655,12875
62,74996.53,13,766.0,0.264,0.519,0,16123.63,36,5.0,Online,Personal Loan,0,0.0827758813590754,14586
56,70756.24,22,741.0,0.122,0.234,0,11944.71,36,5.0,Partner,Personal Loan,0,0.09046396987957936,18257
22,64051.56,21,758.0,0.439,0.353,0,11034.78,36,5.0,Branch,Personal Loan,0,0.10620868983269548,7372
54,89833.02,20,658.0,0.138,0.0,1,5444.29,60,5.0,Branch,Debt Consolidation,0,0.13573997024305626,6685
23,81267.23,21,588.0,0.192,0.353,0,20025.53,36,10.41,Online,Auto Refi,0,0.33238306517604344,8804
30,54417.34,3,617.0,0.233,0.173,0,16620.54,60,20.29,Partner,Auto Refi,1,0.5562553209592732,19413
55,60712.97,7,656.0,0.286,0.401,0,12159.73,36,6.03,Partner,Debt Consolidation,0,0.22708868534156212,6002
60,73740.55,3,801.0,0.29,0.531,0,25661.61,60,5.0,Branch,Personal Loan,0,0.08290323656227765,259
33,77186.3,0,717.0,0.331,0.584,0,19051.88,60,5.0,Branch,Personal Loan,0,0.13728476899100325,6075
28,38072.01,8,753.0,0.207,0.023,0,24868.69,36,5.0,Online,Personal Loan,0,0.06860531013496059,15376
27,72219.62,18,721.0,0.393,0.254,0,2000.0,36,5.0,Partner,Personal Loan,0,0.1472001693895373,18082
38,84525.92,11,591.0,0.397,0.687,1,17632.75,36,23.03,Partner,Personal Loan,0,0.6683292568919601,12509
49,79133.8,19,598.0,0.209,0.205,1,20511.2,36,12.64,Online,Personal Loan,0,0.434991735154022,7158
61,57312.64,24,719.0,0.334,0.343,1,15512.98,36,5.0,Online,Auto Refi,0,0.17056261419344984,16061
25,36997.19,2,757.0,0.439,0.496,1,11002.93,36,5.0,Online,Personal Loan,0,0.13247842164803433,17649
24,54224.53,5,714.0,0.153,0.98,0,8817.68,36,5.0,Online,Personal Loan,0,0.2372105701112422,9683
68,83527.08,10,798.0,0.519,0.266,0,11889.81,36,5.0,Online,Debt Consolidation,0,0.09209833042572264,6509
33,86469.26,5,632.0,0.278,0.692,0,2000.0,60,11.03,Partner,Personal Loan,1,0.32719422876110105,10404
54,79040.58,11,564.0,0.487,0.338,0,8673.72,60,19.29,Online,Personal Loan,0,0.5810114008220184,14691
45,94462.36,13,549.0,0.267,0.706,1,21639.13,60,25.0,Online,Personal Loan,0,0.7476471253473197,2777
21,49626.17,3,510.0,0.586,0.459,1,8891.18,60,25.0,Partner,Personal Loan,1,0.8045819892238346,11890
31,20000.0,9,763.0,0.139,0.615,0,16034.66,36,5.0,Online,Debt Consolidation,0,0.07155611823589435,16483
57,49823.62,23,638.0,0.167,0.645,0,14188.92,36,7.81,Online,Personal Loan,0,0.2819373999568366,16044
25,20146.01,16,726.0,0.37,0.358,0,2000.0,36,5.0,Online,Auto Refi,0,0.11601419315878668,13084
39,71151.03,7,602.0,0.37,0.371,2,2000.0,36,22.47,Online,Auto Refi,1,0.6444209482922013,1092
43,55110.28,24,648.0,0.252,0.483,0,13243.37,36,6.86,Branch,Personal Loan,1,0.27612559171842227,17875
46,72811.46,0,609.0,0.3,0.757,0,4666.15,36,14.75,Online,Debt Consolidation,0,0.5141527668624002,4269
54,44841.83,16,608.0,0.05,0.089,0,19292.17,36,5.0,Branch,Debt Consolidation,0,0.1235190494004601,10812
35,69423.04,19,737.0,0.319,0.54,0,12464.45,60,5.0,Online,Debt Consolidation,0,0.0986940305981607,16569
41,33194.96,20,675.0,0.215,0.772,0,17055.68,60,6.43,Online,Personal Loan,0,0.21803394058581177,8191
23,71895.29,10,631.0,0.376,0.649,0,13945.62,36,12.63,Online,Personal Loan,0,0.4028385497620709,17690
32,60152.42,9,710.0,0.225,0.819,0,22757.19,36,5.0,Branch,Personal Loan,0,0.158352342906776,5152
51,45696.46,0,633.0,0.196,0.248,0,12148.45,60,5.29,Online,Personal Loan,0,0.17795084831636382,19969
52,58854.87,7,717.0,0.286,0.497,0,7116.84,36,5.0,Online,Personal Loan,0,0.13694593015151466,1330
66,78574.79,20,638.0,0.22,0.4,0,18773.05,36,6.47,Online,Personal Loan,0,0.19989528741771762,13077
62,38851.25,2,727.0,0.36,0.602,0,2000.0,36,5.0,Online,Debt Consolidation,0,0.1240370021517508,19973
24,61908.66,3,614.0,0.29,0.594,0,9705.15,60,12.11,Branch,Auto Refi,1,0.34942450651932994,18171
54,82617.61,20,708.0,0.385,0.449,0,2000.0,36,5.0,Partner,Auto Refi,0,0.1598666982267293,4379
54,58885.4,4,698.0,0.338,0.286,0,3822.84,36,5.0,Branch,Debt Consolidation,1,0.13106502672542955,8667
63,52126.26,24,695.0,0.252,0.438,0,15559.86,36,5.0,Online,Debt Consolidation,0,0.16775706283819203,14996
21,69153.14,23,743.0,0.416,0.369,0,28716.89,36,5.0,Branch,Debt Consolidation,0,0.1027126921451983,8176
41,38913.35,18,592.0,0.394,0.54,1,9406.3,36,21.24,Online,Personal Loan,1,0.5903926165491541,778
21,68037.03,22,682.0,0.588,0.519,0,13417.61,36,9.89,Online,Personal Loan,0,0.3459493610067112,11091
50,58126.79,5,703.0,0.379,0.708,0,14671.63,60,6.05,Online,Auto Refi,0,0.22641861517114642,14636
60,45688.44,21,684.0,0.396,0.797,1,15265.54,36,13.45,Online,Auto Refi,1,0.4410351001533421,16446
51,58656.8,13,673.0,0.443,0.073,0,10011.6,36,5.0,Online,Personal Loan,0,0.13125804930301158,17812
65,49264.54,20,580.0,0.362,0.603,1,15390.66,36,22.7,Online,Personal Loan,1,0.5917665279376471,8719
53,47454.28,24,711.0,0.225,0.208,1,8301.75,36,14.34,Partner,Personal Loan,0,0.37859130551059555,18867
39,92272.61,22,697.0,0.398,0.516,1,21121.97,36,9.04,Online,Debt Consolidation,1,0.31754976922088746,4275
60,60887.39,21,632.0,0.27,0.399,0,21119.6,60,7.81,Branch,Auto Refi,1,0.2730944137946312,2776
65,100468.95,15,699.0,0.312,0.294,0,25878.61,36,5.0,Online,Auto Refi,0,0.13439703452252444,963
22,41854.6,13,753.0,0.215,0.309,0,20930.89,36,5.0,Online,Personal Loan,0,0.08577262709344383,19804
44,77618.37,14,617.0,0.37,0.55,0,14988.13,36,12.97,Online,Personal Loan,0,0.39891209309912595,8657
46,39079.05,2,707.0,0.392,0.399,1,8022.14,60,6.9,Online,Debt Consolidation,1,0.23449249153706764,16288
27,82244.8,23,736.0,0.35,0.343,0,15481.44,36,5.0,Online,Personal Loan,0,0.0916021651923363,15495
53,52419.98,24,680.0,0.162,0.741,0,22404.07,60,5.03,Online,Debt Consolidation,0,0.17875295575812836,14751
41,77776.83,7,643.0,0.189,0.356,0,13540.91,60,5.26,Online,Personal Loan,0,0.1785305454057512,7701
28,55925.74,24,633.0,0.094,0.337,0,39027.5,36,5.0,Branch,Auto Refi,1,0.4498116406179404,9623
33,55709.74,22,676.0,0.336,0.447,0,23728.54,60,5.5,Branch,Personal Loan,0,0.18281683787055925,5872
69,74779.03,16,682.0,0.243,0.771,1,22481.41,60,10.26,Online,Debt Consolidation,0,0.3096013383998541,11760
23,73766.08,10,788.0,0.339,0.571,1,6616.04,36,5.0,Online,Personal Loan,0,0.10021001709449641,12589
64,70121.97,9,541.0,0.138,0.4,1,7145.39,60,20.07,Branch,Auto Refi,0,0.608701822389848,10896
63,55365.99,17,687.0,0.27,0.164,0,24615.77,60,5.0,Online,Debt Consolidation,0,0.1628131568511891,4667
58,64699.08,24,612.0,0.234,0.22,0,13238.63,60,7.42,Online,Debt Consolidation,0,0.22920224561294714,13751
64,62109.44,1,733.0,0.05,0.507,1,7887.9,60,5.0,Branch,Auto Refi,0,0.1090579979677068,17052
65,53062.55,21,802.0,0.169,0.124,0,4829.37,36,5.0,Online,Personal Loan,0,0.06132140889077085,14339
69,60366.95,1,691.0,0.348,0.184,1,18675.52,60,5.68,Partner,Debt Consolidation,1,0.1540713974099144,9982
65,41795.47,24,728.0,0.312,0.347,0,18127.64,36,5.0,Online,Debt Consolidation,0,0.1115499273281507,9734
30,90576.3,24,623.0,0.242,0.552,1,17212.06,36,25.0,Online,Auto Refi,1,0.7909748667796587,5140
54,46902.25,4,714.0,0.353,0.157,0,20334.64,36,5.0,Online,Personal Loan,0,0.14144248306884763,8902
23,66719.65,18,666.0,0.378,0.045,0,13931.02,36,5.0,Branch,Auto Refi,0,0.13436427512450877,12963
47,82658.47,6,745.0,0.349,0.778,0,18276.42,60,5.0,Online,Debt Consolidation,1,0.1067743382667889,19731
57,43203.41,21,707.0,0.474,0.4,0,11824.51,60,5.0,Online,Debt Consolidation,0,0.18399752070399117,9342
35,91677.84,12,560.0,0.303,0.603,0,13563.93,36,18.89,Online,Personal Loan,0,0.5748806295391129,13694
64,70810.64,6,745.0,0.229,0.203,2,18718.77,36,5.0,Online,Personal Loan,0,0.12131482323980246,14778
43,43512.51,19,655.0,0.433,0.021,0,19330.68,36,5.24,Online,Auto Refi,0,0.16699421953652754,3640
44,87780.35,17,682.0,0.231,0.353,0,14657.54,60,5.0,Branch,Auto Refi,0,0.14579413551147555,15253
64,115835.31,10,596.0,0.336,0.403,1,11551.53,60,17.92,Branch,Personal Loan,0,0.41639801152098294,9083
46,87970.47,21,644.0,0.501,0.377,0,16598.17,36,10.73,Online,Personal Loan,0,0.3839906476092388,15208
34,86599.32,2,608.0,0.126,0.409,0,12181.91,60,7.73,Branch,Debt Consolidation,0,0.24954996037870672,19109
36,44227.21,9,570.0,0.305,0.922,0,33615.18,60,21.52,Branch,Personal Loan,0,0.7288072498858756,4999
33,93819.58,2,745.0,0.365,0.679,0,25869.39,60,5.0,Online,Auto Refi,0,0.09375850299474649,6330
26,57433.19,9,683.0,0.296,0.664,0,25804.7,60,6.12,Online,Personal Loan,0,0.1896040430306866,1121
30,73762.03,16,750.0,0.37,0.159,0,15389.33,60,5.0,Branch,Debt Consolidation,0,0.09020654739045615,2102
24,70303.54,2,686.0,0.28,0.458,0,9216.11,36,5.0,Online,Auto Refi,0,0.15248621732069126,5841
55,60885.9,17,644.0,0.337,0.313,0,12887.81,60,7.07,Online,Personal Loan,0,0.22636756145978096,2022
25,74106.15,22,650.0,0.429,0.706,0,2195.36,36,12.25,Online,Auto Refi,0,0.39999404997477767,2749
32,92629.13,7,723.0,0.277,0.342,0,11442.76,60,5.0,Online,Auto Refi,0,0.13519847400613508,7944
35,56754.94,24,716.0,0.405,0.525,0,11396.49,36,5.0,Branch,Auto Refi,0,0.15330814940156776,5142
39,74941.85,3,691.0,0.274,0.418,0,22375.64,36,5.0,Branch,Debt Consolidation,0,0.15205454250372605,19067
31,42831.16,23,762.0,0.355,0.156,1,21001.71,60,5.0,Partner,Personal Loan,0,0.12064206837919135,3772
30,86529.72,7,690.0,0.531,0.333,0,24229.54,60,6.35,Online,Debt Consolidation,0,0.2921654520940715,18205
57,53942.51,22,612.0,0.22,0.626,1,19515.85,36,16.14,Partner,Personal Loan,0,0.4915949703619392,734
46,51369.76,12,764.0,0.424,0.613,0,18321.37,36,5.0,Online,Debt Consolidation,0,0.08287897916259901,2141
36,65472.27,18,705.0,0.314,0.482,1,11614.52,36,6.54,Branch,Personal Loan,0,0.2381156239523924,14473
52,101411.68,21,650.0,0.065,0.32,1,14805.78,36,5.9,Online,Debt Consolidation,1,0.19291548912189505,7950
33,63130.45,14,545.0,0.228,0.423,1,9307.17,60,21.81,Branch,Debt Consolidation,1,0.6461386543246248,2221
25,57844.76,7,738.0,0.399,0.459,0,21683.38,36,5.0,Branch,Personal Loan,1,0.0982524987256334,14026
55,47041.33,14,622.0,0.203,0.344,0,18874.05,36,21.14,Online,Debt Consolidation,1,0.5822500915971843,18796
48,86619.99,8,687.0,0.297,0.728,0,16480.89,36,6.35,Branch,Personal Loan,0,0.22020838756999458,13087
55,54880.42,7,717.0,0.337,0.343,1,28514.44,60,5.0,Branch,Personal Loan,0,0.16204172183420038,4547
29,75319.14,13,717.0,0.332,0.661,0,27476.87,36,5.0,Online,Debt Consolidation,1,0.12756761115413853,8591
39,87247.98,0,573.0,0.325,0.488,1,10484.45,60,21.43,Partner,Personal Loan,1,0.6513889942068621,9236
49,79594.98,16,782.0,0.313,0.631,1,19198.05,36,5.0,Online,Personal Loan,0,0.10061057738103692,15611
22,52357.03,7,690.0,0.284,0.43,1,12104.04,36,6.89,Online,Auto Refi,0,0.2295879370052436,17907
40,74597.28,14,597.0,0.373,0.488,0,16744.66,36,14.68,Online,Auto Refi,1,0.4308669363646837,2082
49,43876.89,19,556.0,0.241,0.507,0,14080.66,60,16.88,Online,Auto Refi,0,0.5578435118999028,13991
62,70550.88,19,723.0,0.112,0.239,0,6361.4,60,5.0,Online,Personal Loan,0,0.12256652998645413,10165
28,56847.78,17,580.0,0.442,0.192,0,18365.76,36,14.6,Online,Personal Loan,0,0.3983189776232596,14231
69,58248.87,23,761.0,0.354,0.486,1,17258.33,60,5.0,Branch,Auto Refi,0,0.13679178973246928,19475
52,76069.78,21,818.0,0.496,0.101,0,8703.88,60,5.0,Online,Auto Refi,0,0.08338719963352285,15742
33,25888.03,19,737.0,0.248,0.395,0,25367.05,36,5.0,Online,Personal Loan,0,0.0992494565413648,14646
29,75739.52,16,747.0,0.271,0.582,1,6331.05,36,5.0,Online,Personal Loan,1,0.12877329817096092,635
39,28187.26,18,581.0,0.114,0.518,1,10492.63,60,16.23,Online,Debt Consolidation,0,0.4477305373165962,9337
33,51818.72,5,557.0,0.342,0.552,0,9692.61,60,19.44,Online,Personal Loan,1,0.5625071289497083,13183
42,54293.08,14,709.0,0.201,0.63,1,20997.06,36,5.72,Online,Personal Loan,1,0.1753725291989636,11659
49,20000.0,16,612.0,0.374,0.55,0,7610.42,36,13.59,Online,Debt Consolidation,0,0.4246427854143532,3485
30,79060.23,22,743.0,0.336,0.253,0,2000.0,60,5.0,Online,Auto Refi,0,0.08579148882906483,13127
39,74762.58,1,630.0,0.339,0.384,0,23481.68,36,9.13,Online,Auto Refi,0,0.3055002567098472,10260
32,78040.03,18,775.0,0.285,0.408,0,16771.05,36,5.0,Online,Personal Loan,0,0.07529405741225476,6189
31,38025.72,2,639.0,0.449,0.314,0,13235.82,60,9.57,Partner,Debt Consolidation,0,0.3054488536292689,2996
49,66842.53,2,641.0,0.501,0.324,0,20297.05,36,10.48,Branch,Personal Loan,1,0.37378185556219534,2481
39,27253.68,7,616.0,0.05,0.173,0,17058.34,60,5.0,Online,Personal Loan,0,0.12600988555645726,287
33,84250.44,5,603.0,0.353,0.801,2,6212.21,60,25.0,Online,Personal Loan,1,0.7973360342433962,15998
54,58323.74,22,790.0,0.241,0.324,0,18709.51,36,5.0,Branch,Personal Loan,0,0.07722251458094137,17895
53,80661.44,13,595.0,0.177,0.638,0,18995.03,60,12.46,Online,Personal Loan,0,0.4323148940215883,14780
64,111669.43,20,785.0,0.274,0.276,1,20950.73,36,5.0,Online,Personal Loan,0,0.0985536450398487,974
53,45063.29,7,755.0,0.389,0.587,0,11193.98,60,5.0,Branch,Debt Consolidation,0,0.11477432764614028,12633
25,56068.21,22,733.0,0.311,0.637,0,23248.42,36,5.0,Partner,Personal Loan,0,0.10277465804890097,12667
44,26119.01,23,690.0,0.123,0.425,0,14454.68,60,5.0,Online,Personal Loan,0,0.1293169549343402,1632
23,46701.68,22,770.0,0.425,0.503,0,17337.72,36,5.0,Online,Debt Consolidation,0,0.08106571060001697,14040
42,49890.01,22,754.0,0.246,0.443,0,12384.16,36,5.0,Online,Debt Consolidation,0,0.10063396329577197,385
67,64261.38,8,623.0,0.327,0.91,0,10925.3,36,15.56,Online,Personal Loan,0,0.46728726177088653,7125
26,44151.95,4,726.0,0.444,0.25,0,14455.28,36,5.0,Branch,Personal Loan,0,0.11616126065373099,6108
26,50866.5,16,535.0,0.342,0.481,0,28101.59,60,21.21,Partner,Debt Consolidation,0,0.6331028409382718,7351
37,35471.42,8,695.0,0.15,0.609,0,25598.19,36,5.0,Online,Personal Loan,1,0.13626471908619062,6046
38,52169.91,15,745.0,0.399,0.567,0,20528.79,60,5.0,Online,Personal Loan,0,0.09961914206251593,6822
42,64497.47,6,672.0,0.317,0.296,1,20561.58,36,7.89,Branch,Auto Refi,0,0.27482409867283975,14584
34,48286.05,12,830.0,0.24,0.44,0,20726.67,36,5.0,Online,Personal Loan,0,0.042087535388945725,18400
42,82747.03,4,712.0,0.303,0.48,0,2000.0,36,5.0,Partner,Personal Loan,0,0.13868694853793667,8184
44,78614.97,1,612.0,0.234,0.404,0,22526.92,60,9.19,Partner,Auto Refi,0,0.30563501649195285,18251
53,78788.11,3,676.0,0.389,0.781,0,15147.02,36,9.45,Online,Debt Consolidation,0,0.3361864228614198,8476
64,53497.8,18,568.0,0.086,0.189,0,15938.81,60,8.79,Online,Personal Loan,0,0.2651855843309849,2394
29,20000.0,7,733.0,0.401,0.672,0,11724.28,36,5.0,Online,Personal Loan,0,0.10155160177264651,4749
26,80252.65,24,591.0,0.445,0.442,0,17886.81,60,16.42,Branch,Auto Refi,1,0.5439386910936694,17118
21,63884.14,17,715.0,0.474,0.237,1,24414.03,60,6.11,Online,Auto Refi,0,0.25606295229163123,2112
56,100965.78,3,598.0,0.05,0.226,0,22744.75,60,5.76,Online,Auto Refi,0,0.1987820938041992,6054
25,39700.13,6,612.0,0.428,0.299,0,23395.0,60,11.91,Partner,Personal Loan,0,0.40311967502100493,12843
62,90299.42,8,662.0,0.146,0.579,0,23444.94,60,5.0,Online,Auto Refi,0,0.14561992985132738,11924
34,53350.87,5,591.0,0.45,0.443,4,27455.75,60,25.0,Branch,Auto Refi,1,0.77864336799286,6719
22,74452.81,12,613.0,0.357,0.429,0,20282.25,60,11.79,Partner,Personal Loan,0,0.38099311737891595,15476
46,61017.34,6,621.0,0.402,0.326,0,31399.69,60,10.67,Online,Personal Loan,1,0.3593517712347447,7380
68,45608.61,12,739.0,0.319,0.314,0,8251.2,36,5.0,Online,Personal Loan,0,0.08117451192774662,4965
48,38068.29,21,691.0,0.534,0.816,1,8001.5,36,15.79,Partner,Personal Loan,0,0.3961170756608632,3745
52,98325.58,3,717.0,0.245,0.329,1,9743.99,60,5.0,Online,Personal Loan,0,0.20898635108076355,13423
40,58208.94,3,708.0,0.441,0.253,0,21275.04,60,5.0,Online,Debt Consolidation,0,0.14102170836791847,678
68,52093.5,17,736.0,0.385,0.492,1,24201.87,60,5.17,Online,Personal Loan,1,0.14055274707902995,14572
62,41787.6,4,615.0,0.207,0.502,0,12092.65,60,9.41,Branch,Personal Loan,1,0.32965909681128996,16285
53,49823.61,12,744.0,0.31,0.515,0,11031.83,36,5.0,Partner,Personal Loan,0,0.11394718075177475,4550
43,20000.0,1,623.0,0.129,0.099,0,17777.32,60,5.0,Online,Auto Refi,0,0.11074059344468025,6300
52,66403.99,11,703.0,0.616,0.53,1,16286.16,60,12.86,Branch,Personal Loan,0,0.4529437751007712,19336
21,54867.58,21,710.0,0.363,0.548,0,4921.08,36,5.0,Online,Auto Refi,0,0.14690332403929549,13151
57,112298.58,15,729.0,0.398,0.342,0,9206.27,36,5.0,Online,Debt Consolidation,0,0.10573051877649599,16001
47,41042.42,17,556.0,0.338,0.339,1,11170.21,60,21.93,Online,Personal Loan,1,0.630307470478796,6378
47,66639.63,24,793.0,0.24,0.458,0,16127.27,36,5.0,Online,Personal Loan,0,0.08175339300345917,11787
45,76857.7,12,694.0,0.3,0.219,2,11720.4,60,8.67,Online,Auto Refi,0,0.33131226280571086,11001
49,40998.14,3,715.0,0.223,0.586,0,26293.21,36,5.0,Partner,Auto Refi,0,0.1533955037018545,10541
62,55510.98,4,620.0,0.215,0.585,0,17388.87,60,9.91,Online,Personal Loan,0,0.30832120469370505,13508
46,33252.68,11,730.0,0.404,0.587,0,11179.07,36,5.0,Partner,Personal Loan,0,0.13222392399109886,15814
22,43861.96,9,800.0,0.365,0.2,0,15330.38,36,5.0,Branch,Personal Loan,0,0.07090320319768605,14793
68,80809.51,22,692.0,0.31,0.342,0,20392.03,36,5.0,Online,Debt Consolidation,0,0.13707074294783556,19726
34,95884.9,13,689.0,0.169,0.031,0,14235.56,60,5.0,Online,Debt Consolidation,0,0.13417062200301372,15136
46,93342.14,24,690.0,0.345,0.483,0,9178.38,36,5.0,Online,Auto Refi,0,0.16748491224809361,10491
23,68535.46,17,652.0,0.449,0.424,0,14375.08,60,9.34,Online,Debt Consolidation,0,0.30303555317749037,9412
68,74628.74,10,604.0,0.552,0.43,0,17244.02,36,17.05,Online,Debt Consolidation,0,0.6489834266217679,7858
56,59860.97,20,754.0,0.16,0.169,0,8654.56,60,5.0,Online,Personal Loan,0,0.09181447181897201,12651
53,43683.93,12,628.0,0.243,0.484,0,6710.24,36,8.61,Online,Auto Refi,0,0.3311215518740108,11507
43,71537.45,17,669.0,0.437,0.202,0,7777.19,36,5.59,Branch,Personal Loan,0,0.1977170365746444,14129
33,96592.86,17,810.0,0.05,0.17,0,19543.42,36,5.0,Online,Debt Consolidation,0,0.07220390259054305,11416
51,92956.29,13,755.0,0.357,0.214,1,14543.16,36,5.0,Online,Auto Refi,0,0.129044509545018,5187
50,62263.53,24,817.0,0.373,0.449,3,16919.85,60,5.0,Online,Debt Consolidation,0,0.12124782676793287,17878
60,62010.63,15,584.0,0.191,0.224,0,19322.15,36,9.46,Online,Personal Loan,0,0.30536944236985414,14283
39,62172.48,15,744.0,0.324,0.293,0,5222.86,60,5.0,Partner,Auto Refi,0,0.0919187278430028,18212
40,85286.74,13,661.0,0.211,0.496,0,18381.59,60,5.27,Online,Personal Loan,0,0.17350638662488857,3020
22,52166.78,20,614.0,0.439,0.357,0,21710.39,36,12.52,Online,Personal Loan,0,0.3528462054068531,19685
23,34857.44,2,729.0,0.417,0.269,1,22272.76,36,5.0,Online,Personal Loan,0,0.17418386050153084,252
43,90540.43,12,755.0,0.448,0.467,2,18770.98,36,7.87,Online,Personal Loan,0,0.26756953864221833,13038
31,26505.93,9,521.0,0.389,0.669,1,16544.04,36,25.0,Online,Debt Consolidation,1,0.7460576352107336,7624
55,65952.13,2,514.0,0.36,0.919,0,22010.62,36,25.0,Branch,Auto Refi,1,0.8696246024390767,16091
58,80473.75,17,748.0,0.255,0.35,0,17623.11,36,5.0,Partner,Personal Loan,0,0.08679915630398345,14727
28,76610.2,11,520.0,0.28,0.459,0,16012.85,36,21.41,Online,Auto Refi,1,0.580056226890828,13342
48,61534.75,16,621.0,0.59,0.41,1,11586.41,36,20.49,Online,Debt Consolidation,1,0.668389875986333,9426
46,49988.06,17,674.0,0.421,0.206,0,21322.78,36,5.0,Branch,Debt Consolidation,1,0.1713453342280814,6847
39,46230.91,11,667.0,0.511,0.636,0,23240.82,60,11.21,Branch,Personal Loan,0,0.36546451191785034,793
37,72989.98,8,600.0,0.522,0.551,0,14673.33,60,18.3,Partner,Auto Refi,0,0.5693484330857131,13989
48,91350.99,5,585.0,0.172,0.234,0,32624.58,36,9.08,Online,Personal Loan,0,0.32570157461413907,14096
21,62186.71,16,718.0,0.548,0.54,0,14182.51,60,19.55,Online,Personal Loan,1,0.5702986870321368,16750
41,67312.89,10,685.0,0.343,0.411,0,11620.09,60,5.0,Online,Personal Loan,0,0.15696735366568576,8892
26,76987.35,8,646.0,0.143,0.409,0,15135.14,36,5.0,Online,Personal Loan,0,0.13589166513728815,18941
43,76085.59,6,764.0,0.545,0.464,0,8611.91,60,5.0,Online,Auto Refi,0,0.10563264548001658,6828
41,62592.35,4,746.0,0.308,0.371,0,28175.54,60,5.0,Online,Auto Refi,0,0.09196490767567297,3287
67,100483.92,0,747.0,0.434,0.48,0,3538.54,36,5.0,Online,Personal Loan,0,0.10087158156039261,14131
27,118239.43,7,669.0,0.384,0.144,1,6162.7,36,7.87,Partner,Personal Loan,0,0.3487947999721113,5846
69,68193.43,11,744.0,0.285,0.796,0,14503.99,36,5.0,Online,Auto Refi,0,0.10345855321053576,17307
45,54782.14,11,675.0,0.231,0.257,0,35189.02,60,5.0,Online,Auto Refi,0,0.16734942578791084,10774
65,91547.05,6,752.0,0.428,0.841,0,16944.41,36,5.0,Partner,Personal Loan,0,0.12328233617659118,17546
